Date,Adj Close,Close,High,Low,Open,Volume
2019-01-02,31.965274810791016,40.400001525878906,40.720001220703125,38.7599983215332,39.02000045776367,10648000
2019-01-03,31.395599365234375,39.68000030517578,40.220001220703125,39.25,40.220001220703125,13034500
2019-01-04,32.67737579345703,41.29999923706055,41.58000183105469,40.279998779296875,40.5,14371600
2019-01-07,33.00177001953125,41.709999084472656,42.15999984741211,40.97999954223633,41.5099983215332,11812400
2019-01-08,32.796051025390625,41.45000076293945,42.40999984741211,41.08000183105469,42.29999923706055,11398200
2019-01-09,33.02549743652344,41.7400016784668,42.209999084472656,41.25,41.90999984741211,9223000
2019-01-10,32.96220397949219,41.65999984741211,41.959999084472656,41.2400016784668,41.380001068115234,7560800
2019-01-11,33.02549743652344,41.7400016784668,41.869998931884766,40.959999084472656,41.279998779296875,8191900
2019-01-14,33.61101150512695,42.47999954223633,42.790000915527344,41.119998931884766,41.310001373291016,12336300
2019-01-15,33.9275016784668,42.880001068115234,42.9900016784668,42.029998779296875,42.209999084472656,11737000
2019-01-16,35.201358795166016,44.4900016784668,45.11000061035156,43.66999816894531,44.0,30530400
2019-01-17,33.650569915771484,42.529998779296875,43.18000030517578,41.61000061035156,42.45000076293945,47037200
2019-01-18,34.56837844848633,43.689998626708984,43.77000045776367,42.560001373291016,43.02000045776367,20614400
2019-01-22,33.555633544921875,42.40999984741211,42.7400016784668,41.93000030517578,42.41999816894531,20202400
2019-01-23,33.349910736083984,42.150001525878906,42.619998931884766,41.65999984741211,42.52000045776367,15583900
2019-01-24,33.270782470703125,42.04999923706055,42.58000183105469,41.84000015258789,41.95000076293945,13421600
2019-01-25,34.006622314453125,42.97999954223633,43.25,42.54999923706055,42.66999816894531,13422700
2019-01-28,33.745513916015625,42.650001525878906,42.72999954223633,42.060001373291016,42.439998626708984,10396600
2019-01-29,33.61892318725586,42.4900016784668,42.70000076293945,42.11000061035156,42.529998779296875,9916400
2019-01-30,34.09703063964844,42.790000915527344,42.970001220703125,42.06999969482422,42.349998474121094,12347900
2019-01-31,33.70657730102539,42.29999923706055,42.66999816894531,42.18000030517578,42.29999923706055,11163400
2019-02-01,33.324092864990234,41.81999969482422,42.72999954223633,41.790000915527344,42.29999923706055,13322100
2019-02-04,33.83407211303711,42.459999084472656,42.459999084472656,41.68000030517578,41.900001525878906,8715300
2019-02-05,33.82609939575195,42.45000076293945,42.560001373291016,42.220001220703125,42.380001068115234,9971500
2019-02-06,33.770320892333984,42.380001068115234,42.849998474121094,42.09000015258789,42.29999923706055,9744000
2019-02-07,33.05316162109375,41.47999954223633,42.18000030517578,41.040000915527344,42.11000061035156,12745400
2019-02-08,32.5192756652832,40.810001373291016,41.34000015258789,40.119998931884766,41.029998779296875,13993900
2019-02-11,32.04116439819336,40.209999084472656,41.08000183105469,40.189998626708984,41.0,17058300
2019-02-12,32.79019546508789,41.150001525878906,41.5,40.650001525878906,40.650001525878906,12400800
2019-02-13,32.82207107543945,41.189998626708984,42.029998779296875,41.15999984741211,41.5,9528300
2019-02-14,32.44755554199219,40.720001220703125,41.529998779296875,40.279998779296875,40.810001373291016,10414200
2019-02-15,33.45954513549805,41.9900016784668,42.08000183105469,41.130001068115234,41.15999984741211,13289700
2019-02-19,33.59501647949219,42.15999984741211,42.279998779296875,41.43000030517578,41.58000183105469,9401700
2019-02-20,33.80219650268555,42.41999816894531,42.47999954223633,42.02000045776367,42.09000015258789,10031600
2019-02-21,33.43564224243164,41.959999084472656,42.52000045776367,41.689998626708984,42.38999938964844,9603600
2019-02-22,33.3001823425293,41.790000915527344,42.2400016784668,41.599998474121094,42.04999923706055,10132100
2019-02-25,33.61892318725586,42.189998626708984,42.86000061035156,42.11000061035156,42.130001068115234,10804700
2019-02-26,33.79423141479492,42.40999984741211,42.68000030517578,41.630001068115234,41.97999954223633,10404400
2019-02-27,33.91375732421875,42.560001373291016,42.709999084472656,42.25,42.470001220703125,6916600
2019-02-28,33.45158386230469,41.97999954223633,42.619998931884766,41.84000015258789,42.4900016784668,12299900
2019-03-01,33.865928649902344,42.5,42.869998931884766,42.349998474121094,42.349998474121094,12336100
2019-03-04,33.46752166748047,42.0,43.099998474121094,41.79999923706055,42.54999923706055,12115100
2019-03-05,33.387840270996094,41.900001525878906,42.040000915527344,41.189998626708984,41.97999954223633,10449100
2019-03-06,33.16472244262695,41.619998931884766,42.09000015258789,41.59000015258789,41.83000183105469,7062700
2019-03-07,32.80614471435547,41.16999816894531,41.349998474121094,40.630001068115234,41.31999969482422,12502100
2019-03-08,32.95754623413086,41.36000061035156,41.5,40.400001525878906,40.58000183105469,11748400
2019-03-11,33.347999572753906,41.849998474121094,42.209999084472656,41.65999984741211,41.70000076293945,7191600
2019-03-12,33.49142837524414,42.029998779296875,42.189998626708984,41.81999969482422,41.95000076293945,7204400
2019-03-13,33.79423141479492,42.40999984741211,42.650001525878906,42.20000076293945,42.400001525878906,9269000
2019-03-14,34.01734161376953,42.689998626708984,42.91999816894531,42.29999923706055,42.29999923706055,8351200
2019-03-15,34.527320861816406,43.33000183105469,43.470001220703125,42.540000915527344,42.68000030517578,18992600
2019-03-18,35.085113525390625,44.029998779296875,44.209999084472656,43.470001220703125,43.470001220703125,10305900
2019-03-19,35.0213737487793,43.95000076293945,44.88999938964844,43.880001068115234,44.619998931884766,12548500
2019-03-20,34.288272857666016,43.029998779296875,43.79999923706055,42.93000030517578,43.7400016784668,15078500
2019-03-21,34.36796188354492,43.130001068115234,43.630001068115234,42.20000076293945,42.59000015258789,14576200
2019-03-22,33.244407653808594,41.720001220703125,42.720001220703125,41.279998779296875,42.560001373291016,25416800
2019-03-25,32.8698844909668,41.25,41.93000030517578,40.90999984741211,41.709999084472656,14504100
2019-03-26,33.37190246582031,41.880001068115234,42.22999954223633,41.34000015258789,41.709999084472656,9615400
2019-03-27,32.96549987792969,41.369998931884766,42.04999923706055,41.290000915527344,41.81999969482422,11251600
2019-03-28,33.4117431640625,41.93000030517578,41.970001220703125,41.380001068115234,41.4900016784668,8397000
2019-03-29,33.62688064575195,42.20000076293945,42.630001068115234,41.970001220703125,42.47999954223633,11811400
2019-04-01,34.686702728271484,43.529998779296875,43.95000076293945,42.75,42.779998779296875,25813300
2019-04-02,34.82215881347656,43.70000076293945,43.88999938964844,43.209999084472656,43.43000030517578,13101200
2019-04-03,35.36400604248047,44.380001068115234,44.63999938964844,44.040000915527344,44.25,11712100
2019-04-04,35.802276611328125,44.93000030517578,45.2400016784668,44.33000183105469,44.33000183105469,9119900
2019-04-05,35.778377532958984,44.900001525878906,45.380001068115234,44.72999954223633,45.130001068115234,8633900
2019-04-08,35.842132568359375,44.97999954223633,44.9900016784668,44.36000061035156,44.650001525878906,10898900
2019-04-09,35.268394470214844,44.2599983215332,44.66999816894531,43.95000076293945,44.650001525878906,7436200
2019-04-10,35.419795989990234,44.45000076293945,44.619998931884766,44.099998474121094,44.31999969482422,6703400
2019-04-11,35.69868087768555,44.79999923706055,45.08000183105469,44.470001220703125,44.7400016784668,7872700
2019-04-12,37.2047233581543,46.689998626708984,47.06999969482422,45.869998931884766,45.88999938964844,21641900
2019-04-15,36.718658447265625,46.08000183105469,46.790000915527344,45.91999816894531,46.470001220703125,11669000
2019-04-16,37.467689514160156,47.02000045776367,47.09000015258789,46.189998626708984,46.380001068115234,13358600
2019-04-17,38.455772399902344,48.2599983215332,48.54999923706055,47.130001068115234,47.849998474121094,19610000
2019-04-18,37.890010833740234,47.54999923706055,48.13999938964844,47.290000915527344,47.790000915527344,19906500
2019-04-22,37.68284225463867,47.290000915527344,47.45000076293945,46.97999954223633,47.369998931884766,7042100
2019-04-23,37.730648040771484,47.349998474121094,47.45000076293945,46.849998474121094,47.09000015258789,8163700
2019-04-24,37.75455856323242,47.380001068115234,47.61000061035156,47.04999923706055,47.130001068115234,9042500
2019-04-25,37.68284225463867,47.290000915527344,47.7400016784668,47.0099983215332,47.209999084472656,5585900
2019-04-26,38.16094207763672,47.88999938964844,47.91999816894531,47.22999954223633,47.400001525878906,7661100
2019-04-29,38.858577728271484,48.459999084472656,48.66999816894531,47.75,47.849998474121094,9702200
2019-04-30,38.6901741027832,48.25,48.619998931884766,47.86000061035156,48.5,8104600
2019-05-01,38.144901275634766,47.56999969482422,48.619998931884766,47.40999984741211,48.20000076293945,9056300
2019-05-02,38.33735656738281,47.810001373291016,48.029998779296875,47.400001525878906,47.66999816894531,7680500
2019-05-03,38.537811279296875,48.060001373291016,48.4900016784668,47.81999969482422,48.029998779296875,5829700
2019-05-06,38.25717544555664,47.709999084472656,47.86000061035156,46.84000015258789,46.970001220703125,6310000
2019-05-07,37.45530319213867,46.709999084472656,47.20000076293945,46.25,47.13999938964844,10365100
2019-05-08,37.31095504760742,46.529998779296875,47.189998626708984,46.470001220703125,46.5099983215332,7340300
2019-05-09,37.24681091308594,46.45000076293945,46.4900016784668,45.4900016784668,45.90999984741211,8102300
2019-05-10,37.158607482910156,46.34000015258789,46.41999816894531,45.709999084472656,46.25,9749200
2019-05-13,35.42656707763672,44.18000030517578,45.27000045776367,43.939998626708984,45.20000076293945,16506200
2019-05-14,35.290245056152344,44.0099983215332,44.59000015258789,43.97999954223633,44.18000030517578,17302200
2019-05-15,35.202049255371094,43.900001525878906,44.279998779296875,42.86000061035156,43.279998779296875,10703100
2019-05-16,35.50675582885742,44.279998779296875,44.720001220703125,43.91999816894531,44.060001373291016,9305000
2019-05-17,35.185997009277344,43.880001068115234,44.31999969482422,43.5,43.52000045776367,8411700
2019-05-20,35.177982330322266,43.869998931884766,44.15999984741211,43.33000183105469,43.4900016784668,8951600
2019-05-21,35.59496307373047,44.38999938964844,44.529998779296875,44.13999938964844,44.2400016784668,5936200
2019-05-22,34.87327575683594,43.4900016784668,44.29999923706055,43.43000030517578,44.11000061035156,10109600
2019-05-23,34.24782180786133,42.709999084472656,42.81999969482422,42.150001525878906,42.75,13128900
2019-05-24,34.448272705078125,42.959999084472656,43.20000076293945,42.689998626708984,43.029998779296875,6172300
2019-05-28,33.8148078918457,42.16999816894531,43.06999969482422,42.15999984741211,42.849998474121094,10539500
2019-05-29,33.830848693847656,42.189998626708984,42.2400016784668,41.56999969482422,41.7400016784668,9808700
2019-05-30,33.542179107666016,41.83000183105469,42.630001068115234,41.529998779296875,42.459999084472656,7797200
2019-05-31,32.628047943115234,40.689998626708984,41.279998779296875,40.599998474121094,41.11000061035156,11328600
2019-06-03,32.66011428833008,40.72999954223633,41.09000015258789,40.43000030517578,40.709999084472656,10133200
2019-06-04,34.06338882446289,42.47999954223633,42.56999969482422,41.380001068115234,41.43000030517578,11860900
2019-06-05,34.02330780029297,42.43000030517578,42.66999816894531,41.95000076293945,42.5,6421300
2019-06-06,34.32799530029297,42.810001373291016,42.9900016784668,42.150001525878906,42.25,5741500
2019-06-07,34.23981475830078,42.70000076293945,43.06999969482422,42.58000183105469,42.66999816894531,7546200
2019-06-10,34.71290588378906,43.290000915527344,43.84000015258789,43.20000076293945,43.2400016784668,8693100
2019-06-11,35.017608642578125,43.66999816894531,44.18000030517578,43.40999984741211,43.77000045776367,10654600
2019-06-12,34.17565155029297,42.619998931884766,43.439998626708984,42.540000915527344,43.439998626708984,8073800
2019-06-13,34.44025802612305,42.95000076293945,43.220001220703125,42.540000915527344,42.68000030517578,7530900
2019-06-14,34.33602523803711,42.81999969482422,43.220001220703125,42.5099983215332,43.189998626708984,7102600
2019-06-17,34.08743667602539,42.5099983215332,43.08000183105469,42.439998626708984,42.72999954223633,5658700
2019-06-18,34.75299835205078,43.34000015258789,43.810001373291016,42.439998626708984,42.56999969482422,10094500
2019-06-19,34.59262466430664,43.13999938964844,43.90999984741211,43.11000061035156,43.70000076293945,8034300
2019-06-20,34.84922790527344,43.459999084472656,43.95000076293945,42.9900016784668,43.599998474121094,9922800
2019-06-21,34.94544982910156,43.58000183105469,44.16999816894531,43.439998626708984,43.58000183105469,18450800
2019-06-24,34.536495208740234,43.06999969482422,43.900001525878906,42.9900016784668,43.5,8141400
2019-06-25,34.20772933959961,42.65999984741211,43.0,42.2400016784668,42.970001220703125,10232900
2019-06-26,34.472347259521484,42.9900016784668,43.290000915527344,42.75,42.779998779296875,7826400
2019-06-27,34.87327575683594,43.4900016784668,43.650001525878906,43.08000183105469,43.29999923706055,7459800
2019-06-28,35.129878997802734,43.810001373291016,44.56999969482422,43.7400016784668,44.20000076293945,15445600
2019-07-01,35.24213790893555,43.95000076293945,45.060001373291016,43.52000045776367,44.59000015258789,12197700
2019-07-02,35.14591979980469,43.83000183105469,43.93000030517578,43.400001525878906,43.70000076293945,8234800
2019-07-03,35.27422332763672,43.9900016784668,44.150001525878906,43.81999969482422,43.95000076293945,4470800
2019-07-05,35.45061492919922,44.209999084472656,44.81999969482422,44.06999969482422,44.4900016784668,6276000
2019-07-08,34.87327575683594,43.4900016784668,43.959999084472656,43.290000915527344,43.59000015258789,7060200
2019-07-09,35.1058235168457,43.779998779296875,43.869998931884766,43.02000045776367,43.08000183105469,5941900
2019-07-10,34.72895812988281,43.310001373291016,43.97999954223633,43.2400016784668,43.7599983215332,5311000
2019-07-11,35.42656707763672,44.18000030517578,44.33000183105469,43.380001068115234,43.4900016784668,8799200
2019-07-12,35.979862213134766,44.869998931884766,44.900001525878906,44.380001068115234,44.54999923706055,9565700
2019-07-15,35.627044677734375,44.43000030517578,45.0099983215332,44.290000915527344,45.0099983215332,7870700
2019-07-16,35.627044677734375,44.43000030517578,45.060001373291016,44.27000045776367,44.79999923706055,10170900
2019-07-17,35.097808837890625,43.77000045776367,44.31999969482422,43.65999984741211,44.2599983215332,9131800
2019-07-18,35.627044677734375,44.43000030517578,44.52000045776367,43.5099983215332,43.66999816894531,11185800
2019-07-19,35.59496307373047,44.38999938964844,44.709999084472656,44.33000183105469,44.349998474121094,10083600
2019-07-22,35.683170318603516,44.5,44.599998474121094,43.939998626708984,44.220001220703125,7091800
2019-07-23,36.164283752441406,45.099998474121094,45.290000915527344,44.77000045776367,44.77000045776367,9859600
2019-07-24,36.48503494262695,45.5,45.709999084472656,44.86000061035156,44.88999938964844,8092200
2019-07-25,35.979862213134766,44.869998931884766,45.56999969482422,44.599998474121094,45.5,8733800
2019-07-26,36.67749786376953,45.7400016784668,45.77000045776367,44.90999984741211,44.9900016784668,8321000
2019-07-29,36.268531799316406,45.22999954223633,45.72999954223633,45.06999969482422,45.63999938964844,8667000
2019-07-30,36.09882354736328,44.66999816894531,44.849998474121094,44.16999816894531,44.61000061035156,7339100
2019-07-31,36.00993347167969,44.560001373291016,44.9900016784668,44.279998779296875,44.70000076293945,8317100
2019-08-01,34.69269561767578,42.93000030517578,44.7400016784668,42.689998626708984,44.41999816894531,12963900
2019-08-02,34.03810501098633,42.119998931884766,42.75,41.2400016784668,42.72999954223633,16089900
2019-08-05,32.72086715698242,40.4900016784668,41.0,39.939998626708984,40.93000030517578,15311100
2019-08-06,33.3108024597168,41.220001220703125,41.33000183105469,40.470001220703125,40.95000076293945,10481200
2019-08-07,32.77744674682617,40.560001373291016,40.65999984741211,39.470001220703125,40.27000045776367,14108500
2019-08-08,33.3512077331543,41.27000045776367,41.459999084472656,40.63999938964844,41.0099983215332,9884400
2019-08-09,33.537078857421875,41.5,41.81999969482422,40.650001525878906,40.9900016784668,11011400
2019-08-12,32.615806579589844,40.36000061035156,40.900001525878906,40.15999984741211,40.77000045776367,8775000
2019-08-13,32.88249969482422,40.689998626708984,41.33000183105469,40.08000183105469,40.38999938964844,10896700
2019-08-14,31.783449172973633,39.33000183105469,39.56999969482422,38.84000015258789,39.56999969482422,17133400
2019-08-15,31.59758758544922,39.099998474121094,39.59000015258789,38.7599983215332,39.43000030517578,10818600
2019-08-16,32.27640914916992,39.939998626708984,40.189998626708984,39.41999816894531,39.529998779296875,9742800
2019-08-19,32.6238899230957,40.369998931884766,40.83000183105469,40.22999954223633,40.7400016784668,7803000
2019-08-20,32.244083404541016,39.900001525878906,40.290000915527344,39.83000183105469,40.040000915527344,11350000
2019-08-21,32.27640914916992,39.939998626708984,40.529998779296875,39.83000183105469,40.47999954223633,9876100
2019-08-22,32.54308319091797,40.27000045776367,40.41999816894531,39.91999816894531,40.36000061035156,8126000
2019-08-23,31.783449172973633,39.33000183105469,40.400001525878906,39.11000061035156,40.04999923706055,12310800
2019-08-26,32.45419692993164,40.15999984741211,40.27000045776367,39.70000076293945,39.84000015258789,10408600
2019-08-27,32.15519714355469,39.790000915527344,40.34000015258789,39.45000076293945,40.25,8742900
2019-08-28,32.63197708129883,40.380001068115234,40.70000076293945,39.349998474121094,39.400001525878906,9881900
2019-08-29,33.36737060546875,41.290000915527344,41.5,40.869998931884766,40.88999938964844,12191900
2019-08-30,33.528987884521484,41.4900016784668,41.869998931884766,41.29999923706055,41.68000030517578,7427000
2019-09-03,33.124935150146484,40.9900016784668,41.09000015258789,40.349998474121094,41.040000915527344,8675300
2019-09-04,33.56131362915039,41.529998779296875,41.689998626708984,41.29999923706055,41.439998626708984,6829900
2019-09-05,34.32094955444336,42.470001220703125,43.11000061035156,42.29999923706055,42.29999923706055,8101600
2019-09-06,34.08660125732422,42.18000030517578,42.54999923706055,42.0099983215332,42.470001220703125,7012700
2019-09-09,34.838157653808594,43.11000061035156,43.4900016784668,42.540000915527344,42.540000915527344,11888800
2019-09-10,35.21797180175781,43.58000183105469,43.810001373291016,43.060001373291016,43.279998779296875,12292700
2019-09-11,35.50888442993164,43.939998626708984,43.939998626708984,43.209999084472656,43.7400016784668,9877900
2019-09-12,35.81599044799805,44.31999969482422,44.439998626708984,43.380001068115234,43.5099983215332,13254300
2019-09-13,36.49480056762695,45.15999984741211,45.45000076293945,44.72999954223633,44.95000076293945,11364500
2019-09-16,36.163482666015625,44.75,45.04999923706055,44.349998474121094,44.4900016784668,6289800
2019-09-17,35.72708511352539,44.209999084472656,44.5,43.54999923706055,44.5,9768500
2019-09-18,35.84831237792969,44.36000061035156,44.4900016784668,43.650001525878906,43.90999984741211,8283800
2019-09-19,35.57354736328125,44.02000045776367,44.470001220703125,43.90999984741211,44.209999084472656,6403500
2019-09-20,35.29069900512695,43.66999816894531,44.599998474121094,43.630001068115234,44.220001220703125,22404600
2019-09-23,35.201805114746094,43.560001373291016,43.779998779296875,42.939998626708984,43.27000045776367,7114600
2019-09-24,34.377525329589844,42.540000915527344,43.77000045776367,42.369998931884766,43.77000045776367,11246400
2019-09-25,34.781585693359375,43.040000915527344,43.15999984741211,42.349998474121094,42.349998474121094,6909400
2019-09-26,34.442176818847656,42.619998931884766,43.0099983215332,42.58000183105469,42.959999084472656,5343800
2019-09-27,34.61995315551758,42.84000015258789,43.18000030517578,42.5,42.959999084472656,8005200
2019-09-30,34.48257827758789,42.66999816894531,43.20000076293945,42.58000183105469,43.06999969482422,6213700
2019-10-01,33.44010925292969,41.380001068115234,42.650001525878906,41.25,42.5099983215332,13437200
2019-10-02,32.5107536315918,40.22999954223633,41.09000015258789,40.09000015258789,41.040000915527344,12052500
2019-10-03,32.526920318603516,40.25,40.29999923706055,39.29999923706055,40.04999923706055,12293600
2019-10-04,32.95523452758789,40.779998779296875,40.81999969482422,40.18000030517578,40.34000015258789,5631400
2019-10-07,32.87441635131836,40.68000030517578,41.11000061035156,40.54999923706055,40.599998474121094,6323600
2019-10-08,32.17943572998047,39.81999969482422,40.20000076293945,39.689998626708984,40.04999923706055,8309000
2019-10-09,32.68046569824219,40.439998626708984,40.650001525878906,40.029998779296875,40.189998626708984,8955700
2019-10-10,33.17341613769531,41.04999923706055,41.40999984741211,40.75,40.86000061035156,8207100
2019-10-11,33.88456726074219,41.93000030517578,42.59000015258789,41.900001525878906,42.0,14914600
2019-10-14,34.1431770324707,42.25,42.310001373291016,41.68000030517578,41.77000045776367,6644500
2019-10-15,34.369449615478516,42.529998779296875,42.91999816894531,41.90999984741211,42.38999938964844,10112800
2019-10-16,34.579551696777344,42.790000915527344,43.150001525878906,42.45000076293945,42.59000015258789,10088900
2019-10-17,35.1048469543457,43.439998626708984,44.5,43.439998626708984,44.369998931884766,17965100
2019-10-18,35.28261947631836,43.65999984741211,43.86000061035156,43.22999954223633,43.529998779296875,10493900
2019-10-21,36.34934616088867,44.97999954223633,45.09000015258789,44.08000183105469,44.08000183105469,14244800
2019-10-22,36.67259979248047,45.380001068115234,45.619998931884766,44.56999969482422,44.849998474121094,12366600
2019-10-23,37.10089874267578,45.90999984741211,45.93000030517578,45.099998474121094,45.130001068115234,8328000
2019-10-24,36.97968292236328,45.7599983215332,46.130001068115234,45.5099983215332,46.0,7469800
2019-10-25,37.47264099121094,46.369998931884766,46.459999084472656,45.61000061035156,45.70000076293945,9576400
2019-10-28,37.85245132446289,46.84000015258789,47.15999984741211,46.470001220703125,46.4900016784668,10276000
2019-10-29,37.8443717956543,46.83000183105469,46.93000030517578,46.529998779296875,46.529998779296875,7773600
2019-10-30,37.66524124145508,46.2599983215332,46.290000915527344,45.83000183105469,46.2599983215332,7101400
2019-10-31,37.4942626953125,46.04999923706055,46.2599983215332,45.33000183105469,45.95000076293945,9414100
2019-11-01,38.53644943237305,47.33000183105469,47.400001525878906,46.459999084472656,46.52000045776367,9765900
2019-11-04,39.75775909423828,48.83000183105469,49.0,47.880001068115234,47.9900016784668,15965900
2019-11-05,39.69261932373047,48.75,49.88999938964844,48.68000030517578,48.970001220703125,13894100
2019-11-06,39.53792190551758,48.560001373291016,48.79999923706055,48.2400016784668,48.7400016784668,7872400
2019-11-07,39.61933898925781,48.65999984741211,49.58000183105469,48.56999969482422,49.119998931884766,14501500
2019-11-08,40.01830291748047,49.150001525878906,49.150001525878906,48.290000915527344,48.63999938964844,7966500
2019-11-11,39.96944808959961,49.09000015258789,49.38999938964844,48.709999084472656,48.86000061035156,7107500
2019-11-12,39.90432357788086,49.0099983215332,49.209999084472656,48.77000045776367,49.06999969482422,6400700
2019-11-13,39.399497985839844,48.38999938964844,48.58000183105469,48.189998626708984,48.52000045776367,7022000
2019-11-14,39.57863998413086,48.61000061035156,48.720001220703125,48.209999084472656,48.31999969482422,5836600
2019-11-15,39.88803482055664,48.9900016784668,49.15999984741211,48.720001220703125,48.869998931884766,6439000
2019-11-18,39.92060470581055,49.029998779296875,49.09000015258789,48.560001373291016,48.84000015258789,6446900
2019-11-19,40.16485595703125,49.33000183105469,49.599998474121094,49.209999084472656,49.220001220703125,6980100
2019-11-20,39.97758865356445,49.099998474121094,49.11000061035156,48.38999938964844,48.959999084472656,9138700
2019-11-21,39.765907287597656,48.84000015258789,49.34000015258789,48.72999954223633,49.25,8353600
2019-11-22,40.09971618652344,49.25,49.2599983215332,48.81999969482422,48.939998626708984,6609800
2019-11-25,40.67780303955078,49.959999084472656,49.97999954223633,49.31999969482422,49.349998474121094,8461000
2019-11-26,40.22999954223633,49.40999984741211,49.93000030517578,49.06999969482422,49.91999816894531,10360600
2019-11-27,40.5312614440918,49.779998779296875,49.869998931884766,49.5,49.630001068115234,8614000
2019-11-29,40.2869873046875,49.47999954223633,49.720001220703125,49.369998931884766,49.70000076293945,4138400
2019-12-02,39.9613037109375,49.08000183105469,49.959999084472656,49.060001373291016,49.58000183105469,8117100
2019-12-03,39.1715202331543,48.11000061035156,48.439998626708984,47.439998626708984,48.40999984741211,12217700
2019-12-04,39.765907287597656,48.84000015258789,49.09000015258789,48.16999816894531,48.36000061035156,8608400
2019-12-05,39.95315933227539,49.06999969482422,49.2599983215332,48.95000076293945,49.13999938964844,6680700
2019-12-06,40.54753494262695,49.79999923706055,50.2400016784668,49.72999954223633,49.84000015258789,9487300
2019-12-09,40.38470458984375,49.599998474121094,49.900001525878906,49.43000030517578,49.529998779296875,6382300
2019-12-10,40.441688537597656,49.66999816894531,49.93000030517578,49.27000045776367,49.529998779296875,10009600
2019-12-11,40.262569427490234,49.45000076293945,49.790000915527344,49.41999816894531,49.65999984741211,6296300
2019-12-12,41.27217483520508,50.689998626708984,50.869998931884766,49.470001220703125,49.650001525878906,11553400
