contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,snapshot_date,expiry
KRE260918C00076000,2026-08-28 19:48:10+00:00,76.0,0.8,0.46,1.06,-0.06999999,-8.045976,221.0,1468,0.25391371093750004,False,REGULAR,USD,call,2026-08-30,2026-09-18
KRE260918C00077000,2026-08-28 19:48:10+00:00,77.0,0.54,0.21,0.75,-0.060000002,-10.0,24.0,27684,0.25269302001953126,False,REGULAR,USD,call,2026-08-30,2026-09-18
KRE260918C00077500,2026-08-28 17:37:02+00:00,77.5,0.44,0.0,2.41,0.0,0.0,231.0,10,0.5361374511718751,False,REGULAR,USD,call,2026-08-30,2026-09-18
KRE260918C00078000,2026-08-28 16:21:41+00:00,78.0,0.38,0.01,0.47,0.030000001,8.571429,10.0,9610,0.24268335449218748,False,REGULAR,USD,call,2026-08-30,2026-09-18
KRE260918C00078500,2026-08-28 13:36:36+00:00,78.5,0.43,0.01,0.43,0.16,59.259254,4.0,2961,0.252937158203125,False,REGULAR,USD,call,2026-08-30,2026-09-18
KRE260918C00079000,2026-08-28 19:47:10+00:00,79.0,0.23,0.05,0.42,-0.049999997,-17.857141,6.0,7941,0.26856200195312496,False,REGULAR,USD,call,2026-08-30,2026-09-18
KRE260918C00080000,2026-08-28 19:47:10+00:00,80.0,0.16,0.0,0.38,-0.040000007,-20.000004,401.0,33235,0.2934640966796874,False,REGULAR,USD,call,2026-08-30,2026-09-18
KRE260918C00085000,2026-08-28 18:24:18+00:00,85.0,0.04,0.0,0.07,0.02,100.0,7.0,11925,0.3086006640625,False,REGULAR,USD,call,2026-08-30,2026-09-18
KRE260918C00090000,2026-08-21 15:29:36+00:00,90.0,0.04,0.0,0.31,0.0,0.0,4.0,602,0.5478560839843751,False,REGULAR,USD,call,2026-08-30,2026-09-18
KRE260918C00095000,2026-08-24 15:37:03+00:00,95.0,0.01,0.0,1.47,0.0,0.0,4.0,521,0.8115253222656249,False,REGULAR,USD,call,2026-08-30,2026-09-18
KRE260918C00100000,2026-08-05 16:24:58+00:00,100.0,0.06,0.0,1.49,0.0,0.0,5.0,0,0.93164130859375,False,REGULAR,USD,call,2026-08-30,2026-09-18
KRE260918C00105000,2026-07-24 18:22:58+00:00,105.0,0.01,0.0,0.01,0.0,0.0,1.0,3,0.500005,False,REGULAR,USD,call,2026-08-30,2026-09-18
KRE260918P00030000,2026-08-26 19:56:00+00:00,30.0,0.01,0.0,0.03,0.0,0.0,1.0,142,1.421877890625,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00035000,2026-06-12 19:45:39+00:00,35.0,0.05,0.0,0.35,0.0,0.0,3.0,62,1.6289081054687498,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00040000,2026-08-26 19:55:44+00:00,40.0,0.02,0.0,0.1,0.0,0.0,2.0,340,1.140629296875,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00045000,2026-06-30 15:08:36+00:00,45.0,0.06,0.0,0.73,0.0,0.0,1.0,1295,1.3027378613281246,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00050000,2026-08-17 13:34:27+00:00,50.0,0.01,0.0,1.05,0.0,0.0,5.0,8607,1.158207333984375,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00055000,2026-07-31 19:25:07+00:00,55.0,0.17,0.0,2.13,0.0,0.0,1.0,5263,1.1279340478515625,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00056000,2026-08-06 14:32:09+00:00,56.0,0.06,0.0,0.9,0.0,0.0,12.0,727,0.851563984375,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00057000,2026-08-21 16:17:23+00:00,57.0,0.05,0.0,2.13,0.0,0.0,2.0,5417,1.0273486132812502,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00058000,2026-08-13 16:38:05+00:00,58.0,0.04,0.0,1.87,0.0,0.0,13.0,1786,0.9389654541015625,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00059000,2026-08-12 15:24:19+00:00,59.0,0.08,0.0,1.72,0.0,0.0,42.0,379,0.8686536572265625,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00060000,2026-08-24 17:14:40+00:00,60.0,0.06,0.0,0.11,0.0,0.0,10.0,14766,0.5048877636718749,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00061000,2026-08-18 15:08:40+00:00,61.0,0.07,0.0,0.94,0.0,0.0,20.0,6421,0.65039412109375,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00062000,2026-08-21 16:17:23+00:00,62.0,0.06,0.0,1.74,0.0,0.0,3.0,317,0.7324245507812499,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00063000,2026-08-20 14:33:04+00:00,63.0,0.12,0.0,1.55,0.0,0.0,1.0,405,0.6611362011718751,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00064000,2026-08-19 18:01:06+00:00,64.0,0.1,0.0,0.56,0.0,0.0,2.0,5132,0.5556685058593751,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00065000,2026-08-28 18:00:10+00:00,65.0,0.08,0.05,0.17,0.009999998,14.285712,4.0,22095,0.37500625,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00066000,2026-08-26 13:35:02+00:00,66.0,0.15,0.0,1.01,0.0,0.0,3.0,1262,0.5815471533203125,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00067000,2026-08-25 16:34:12+00:00,67.0,0.19,0.0,0.42,0.0,0.0,6.0,3515,0.39160764648437496,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00068000,2026-08-28 14:19:50+00:00,68.0,0.16,0.0,0.7,-0.060000002,-27.272728,5.0,33584,0.41992767578125,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00069000,2026-08-28 13:34:39+00:00,69.0,0.23,0.05,0.7,-0.029999986,-11.538456,2.0,5249,0.37500625,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00069500,2026-08-26 19:45:06+00:00,69.5,0.28,0.0,2.37,0.0,0.0,13.0,31,0.6496617065429688,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00070000,2026-08-28 19:39:37+00:00,70.0,0.27,0.27,0.48,-0.060000002,-18.181818,18.0,8006,0.28321029296874994,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00070500,2026-08-28 19:02:01+00:00,70.5,0.35,0.01,2.46,-0.050000012,-12.500003,2.0,101,0.6044961425781252,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00071000,2026-08-28 19:47:10+00:00,71.0,0.42,0.31,0.78,-0.050000012,-10.6383,65.0,1361,0.29688203124999996,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00071500,2026-08-27 17:42:59+00:00,71.5,0.56,0.0,0.98,0.0,0.0,10.0,201,0.30689169677734374,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00072000,2026-08-28 19:47:10+00:00,72.0,0.58,0.34,1.09,-0.100000024,-14.705886,1917.0,51832,0.29834686035156244,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00072500,2026-08-28 17:37:02+00:00,72.5,0.73,0.0,2.79,-0.13999999,-16.091951,2.0,288,0.5283250292968751,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00073000,2026-08-28 19:49:03+00:00,73.0,0.86,0.81,1.29,-0.06999999,-7.526881,1099.0,22013,0.27173579833984374,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00073500,2026-08-27 16:00:43+00:00,73.5,1.14,0.0,3.1,0.0,0.0,2.0,27,0.5053760400390624,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00074000,2026-08-28 19:23:32+00:00,74.0,1.22,0.82,1.82,-0.120000005,-8.955224,3051.0,20586,0.2841868457031249,False,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00074500,2026-08-28 19:37:44+00:00,74.5,1.58,0.79,3.5,-0.28999996,-15.50802,182.0,14,0.48950705810546885,True,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00075000,2026-08-27 19:29:25+00:00,75.0,1.79,1.24,1.99,0.0,0.0,77.0,26823,0.23194127441406248,True,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00075500,2026-08-27 17:07:43+00:00,75.5,2.19,0.06,4.0,0.0,0.0,3.0,12,0.481450498046875,True,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00076000,2026-08-28 13:35:06+00:00,76.0,2.28,0.22,3.05,-0.32999992,-12.643676,22.0,6984,0.2981027221679687,True,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00077000,2026-08-28 19:38:50+00:00,77.0,3.03,2.59,3.25,0.109999895,3.7671196,15.0,1186,0.21778125976562498,True,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00077500,2026-08-26 14:13:03+00:00,77.5,3.25,1.46,4.85,0.0,0.0,4.0,2,0.42090422851562503,True,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00078000,2026-08-28 15:50:31+00:00,78.0,3.85,3.3,4.45,-0.1500001,-3.7500024,9.0,1744,0.295905478515625,True,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00078500,2026-08-24 13:44:34+00:00,78.5,3.62,2.33,6.45,0.0,0.0,2.0,1,0.5620160986328125,True,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00079000,2026-08-21 17:57:04+00:00,79.0,4.45,2.78,6.9,0.0,0.0,8.0,144,0.5778850805664062,True,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00080000,2026-08-27 15:09:53+00:00,80.0,6.0,3.65,7.8,0.0,0.0,134.0,420,0.6076699389648439,True,REGULAR,USD,put,2026-08-30,2026-09-18
KRE260918P00085000,2026-08-14 13:48:11+00:00,85.0,7.15,8.6,12.35,0.0,0.0,2.0,0,0.7270535107421875,True,REGULAR,USD,put,2026-08-30,2026-09-18
