contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,snapshot_date,expiry
KRE261120C00090000,2026-08-13 16:52:05+00:00,90.0,0.54,0.0,1.13,0.0,0.0,72.0,578,0.38318487915039057,False,REGULAR,USD,call,2026-08-30,2026-11-20
KRE261120C00095000,2026-08-06 14:05:05+00:00,95.0,0.19,0.0,0.22,0.0,0.0,3.0,92,0.30274134765625,False,REGULAR,USD,call,2026-08-30,2026-11-20
KRE261120C00100000,2026-08-25 13:30:01+00:00,100.0,0.04,0.0,2.16,0.0,0.0,2.0,203,0.5048877636718749,False,REGULAR,USD,call,2026-08-30,2026-11-20
KRE261120P00035000,2026-04-23 15:54:14+00:00,35.0,0.29,0.0,0.45,0.0,0.0,2.0,27,0.8339860351562498,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00040000,2026-08-21 13:32:01+00:00,40.0,0.03,0.0,0.21,0.0,0.0,2.0,212,0.6201209863281252,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00045000,2026-05-26 18:04:55+00:00,45.0,0.29,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00050000,2026-08-19 17:37:58+00:00,50.0,0.1,0.0,1.35,0.0,0.0,3.0,1513,0.6040078662109377,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00051000,2026-04-27 14:19:45+00:00,51.0,1.05,0.0,2.78,0.0,0.0,30.0,38,0.710940390625,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00052000,2026-05-12 17:14:24+00:00,52.0,1.01,0.37,0.57,0.0,0.0,1.0,297,0.508793974609375,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00053000,2026-07-24 19:41:43+00:00,53.0,0.29,0.0,0.56,0.0,0.0,7.0,199,0.507817421875,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00054000,2026-08-03 14:19:46+00:00,54.0,0.26,0.0,1.15,0.0,0.0,3.0,28,0.5925333715820313,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00055000,2026-08-19 19:10:46+00:00,55.0,0.15,0.0,2.27,0.0,0.0,20.0,68,0.5647016186523439,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00056000,2026-08-03 13:30:09+00:00,56.0,0.33,0.09,1.47,0.0,0.0,2.0,25,0.5874064697265625,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00057000,2026-07-17 16:01:23+00:00,57.0,0.49,0.01,0.63,0.0,0.0,1.0,178,0.43286699951171875,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00058000,2026-08-17 13:30:12+00:00,58.0,0.24,0.0,2.34,0.0,0.0,1.0,32,0.639652041015625,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00059000,2026-08-10 15:19:39+00:00,59.0,0.34,0.0,2.38,0.0,0.0,1.0,2283,0.6154823608398439,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00060000,2026-08-27 18:35:08+00:00,60.0,0.33,0.0,1.18,0.0,0.0,15.0,1167,0.44775942871093743,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00061000,2026-08-10 17:48:13+00:00,61.0,0.43,0.0,2.35,0.0,0.0,720.0,2549,0.5556685058593751,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00062000,2026-08-10 19:55:06+00:00,62.0,0.52,0.0,2.52,0.0,0.0,1.0,1218,0.5446822875976562,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00063000,2026-08-24 14:05:02+00:00,63.0,0.48,0.0,0.94,0.0,0.0,5.0,1797,0.3461979443359374,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00064000,2026-08-11 16:51:55+00:00,64.0,0.59,0.0,2.41,0.0,0.0,8.0,3022,0.477544287109375,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00065000,2026-08-28 16:08:01+00:00,65.0,0.63,0.51,1.21,-0.120000005,-16.000002,12.0,1692,0.331061376953125,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00066000,2026-08-25 19:53:29+00:00,66.0,0.75,0.0,2.56,0.0,0.0,3.0,6481,0.43506424316406256,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00067000,2026-08-27 14:19:40+00:00,67.0,1.06,0.73,1.18,0.0,0.0,203.0,1435,0.2797923583984374,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00068000,2026-08-28 16:30:54+00:00,68.0,1.1,0.82,1.3,-0.110000014,-9.09091,288.0,2487,0.26697510375976563,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00069000,2026-08-27 19:09:39+00:00,69.0,1.34,0.53,2.9,0.0,0.0,35.0,2718,0.37622694091796877,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00070000,2026-08-28 18:51:08+00:00,70.0,1.52,0.0,3.6,-0.060000062,-3.7974722,3002.0,11168,0.40027455200195317,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00071000,2026-08-27 19:52:13+00:00,71.0,1.86,0.0,3.85,0.0,0.0,5.0,722,0.3869690209960937,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00072000,2026-08-28 15:58:06+00:00,72.0,2.18,0.13,4.15,-0.01999998,-0.90909004,100.0,1438,0.3756165954589844,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00073000,2026-08-28 18:10:54+00:00,73.0,2.52,1.66,2.64,-0.049999952,-1.9455235,6.0,5801,0.23206334350585936,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00074000,2026-08-28 16:36:57+00:00,74.0,2.95,2.54,3.4,-0.049999952,-1.6666651,3004.0,2274,0.25171646728515623,False,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00075000,2026-08-27 18:22:11+00:00,75.0,3.5,2.44,4.75,0.0,0.0,12.0,1770,0.309577216796875,True,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00080000,2026-08-14 13:49:17+00:00,80.0,4.55,5.3,8.8,0.0,0.0,2.0,1887,0.3745179736328125,True,REGULAR,USD,put,2026-08-30,2026-11-20
KRE261120P00085000,2026-08-17 17:52:28+00:00,85.0,8.45,9.05,13.2,0.0,0.0,,2,0.43018147949218755,True,REGULAR,USD,put,2026-08-30,2026-11-20
